9.880976972919223,25.549844251778794
9.631066798335533,25.543249702086698
9.381224393086415,25.534374929305475
9.131352227748339,25.526422466843563
8.881393621483147,25.521960682885158
8.631402740474368,25.519893348725176
8.381413394736814,25.517733294023238
8.131482030709005,25.51196825921759
7.8816058197226075,25.504116950928736
7.631718663097313,25.49661606948627
7.381822788433099,25.489402367947264
7.1319324996711595,25.481997262064876
6.8820545514707065,25.474188312749792
6.632132772086455,25.46796127752864
6.382167432093772,25.46384038604683
6.132190969376125,25.46041463606206
5.882228182429662,25.456129738795283
5.632299227717954,25.45019468132872
5.382412707765471,25.442665725945044
5.132571046874909,25.433788345930186
4.882764795497198,25.42395382892519
4.632908506527263,25.41551237260072
4.382963262551562,25.41040985857231
4.132971602855723,25.40847888178983
3.8829761200437116,25.407055177122498
3.6330046739173913,25.40333813238688
3.38309597786363,25.39664135469087
3.1332225544868844,25.388688540175334
2.8833261714776643,25.381495773846275
2.6334646466988487,25.373184415046826
2.3836698186480274,25.36306673216441
2.1338283538566905,25.354206168602197
1.8838970249942784,25.348443903199204
1.6339056202440299,25.346628697142886
1.3839080469415181,25.345683848831808
1.1339450237998725,25.341588288003827
0.8840910128759738,25.333113669974555
0.6342892470217664,25.32316113031982
0.3844355570232413,25.31463278673571
0.1345093469662481,25.308577590238144
-0.11543258533213942,25.303192227606853
-0.3653796484038458,25.298049061115243
-0.6153106818453614,25.292181424040937
-0.8652451970470089,25.286469238360265
-1.1151934140272781,25.2813853495126
-1.3651490566684763,25.276692576959004
-1.6151210829991212,25.272958035675813
-1.8650895991000296,25.269016486631863
-2.1150257101522496,25.263449543350468
-2.3648396164494563,25.253862730381393
-2.614612181439365,25.243209061111212
-2.864505059738937,25.236001002717522
-3.1144862693468696,25.233214728750816
-3.3644860682281705,25.232995366429062
-3.614470209329305,25.23051645842826
-3.864346357650487,25.22278975878473
-4.114137352290678,25.212572277970715
-4.364020473541708,25.2050750822812
-4.614007672899844,25.202803647783913
-4.864007053294951,25.20320362904319
-5.1140048109261675,25.202585485349555
-5.3639684942357055,25.198452283393554
-5.613922445530571,25.193722582698264
-5.863915259014983,25.192307865428322
-6.11389601015155,25.195216539166182
-6.363861919838484,25.199334020948008
-6.613853407345801,25.199484809816685
-6.863758107130145,25.19283810480546
